"gameId","playId","playDescription"
2018091611,642,"short right complete"
2018091611,822,"short right complete"
2018091611,846,"short right complete"
2018091611,874,"short right complete"
2018091611,1312,"short right complete"
2018091611,1814,"short right complete"
2018091611,2245,"short right complete"
2018091611,2151,"short right complete"
2018091611,2810,"short right complete"
2018091611,2876,"short right complete"
2018091611,3431,"short right complete"
2018091611,3541,"short right complete"
2018091611,3723,"short right complete"
2018091611,3950,"short right complete"
2018091611,4075,"short right complete"
2018091612,64,"short right complete"
2018091612,446,"short right complete"
2018091612,712,"short right complete"
2018091612,736,"short right complete"
2018091612,1181,"short right complete"
2018091612,1271,"short right complete"
2018091612,1503,"short right complete"
2018091612,1583,"short right complete"
2018091612,2065,"short right complete"
2018091612,2283,"short right complete"
2018091612,2246,"short right complete"
2018091612,2662,"short right complete"
2018091612,2922,"short right complete"
2018091612,2946,"short right complete"
2018091612,3287,"short right complete"
2018091612,3687,"short right complete"
2018091613,51,"short right complete"
2018091613,252,"short right complete"
2018091613,276,"short right complete"
2018091613,1060,"short right complete"
2018091613,1084,"short right complete"
2018091613,1108,"short right complete"
2018091613,1194,"short right complete"
2018091613,1915,"short right complete"
2018091613,2824,"short right complete"
2018091613,2869,"short right complete"
2018091613,3533,"short right complete"
2018091613,3620,"short right complete"
2018091700,139,"short right complete"
2018091700,426,"short right complete"
2018091700,471,"short right complete"
2018091700,482,"short right complete"
2018091700,799,"short right complete"
2018091700,1389,"short right complete"
2018091700,1567,"short right complete"
2018091700,1959,"short right complete"
2018091700,2162,"short right complete"
2018091700,2242,"short right complete"
2018091700,2496,"short right complete"
2018091700,2718,"short right complete"
2018091700,2854,"short right complete"
2018091700,3132,"short right complete"
2018091700,3156,"short right complete"
2018091700,3213,"short right complete"
2018091700,3848,"short right complete"
2018092000,518,"short right complete"
2018092000,1248,"short right complete"
2018092000,1539,"short right complete"
2018092000,1563,"short right complete"
2018092000,2093,"short right complete"
2018092000,2222,"short right complete"
2018092000,2267,"short right complete"
2018092000,2482,"short right complete"
2018092000,2506,"short right complete"
2018092000,2693,"short right complete"
2018092000,2968,"short right complete"
2018092000,3075,"short right complete"
2018092000,3316,"short right complete"
2018092000,3394,"short right complete"
2018092000,3585,"short right complete"
2018092000,3630,"short right complete"
2018092000,3737,"short right complete"
2018092000,4055,"short right complete"
2018092302,94,"short right complete"
2018092302,235,"short right complete"
2018092302,321,"short right complete"
2018092302,564,"short right complete"
2018092302,903,"short right complete"
2018092302,927,"short right complete"
2018092302,951,"short right complete"
2018092302,1469,"short right complete"
2018092302,1712,"short right complete"
2018092302,1736,"short right complete"
2018092302,1787,"short right complete"
2018092302,1838,"short right complete"
2018092302,2312,"short right complete"
2018092302,3125,"short right complete"
2018092302,3756,"short right complete"
2018092303,223,"short right complete"
2018092303,247,"short right complete"
2018092303,505,"short right complete"
2018092303,1716,"short right complete"
2018092303,1903,"short right complete"
2018092303,2372,"short right complete"
2018092303,2417,"short right complete"
2018092303,3407,"short right complete"
2018092303,3452,"short right complete"
2018092303,3517,"short right complete"
2018092303,3792,"short right complete"
2018092304,55,"short right complete"
2018092304,1731,"short right complete"
2018092304,2134,"short right complete"
2018092304,2184,"short right complete"
2018092304,2406,"short right complete"
2018092304,2654,"short right complete"
2018092304,2849,"short right complete"
2018092304,3107,"short right complete"
2018092304,3207,"short right complete"
2018092304,3803,"short right complete"
2018092304,3864,"short right complete"
2018092301,296,"short right complete"
2018092301,807,"short right complete"
2018092301,1008,"short right complete"
2018092301,1353,"short right complete"
2018092301,1423,"short right complete"
2018092301,1507,"short right complete"
2018092301,3091,"short right complete"
2018092301,3283,"short right complete"
2018092301,3469,"short right complete"
2018092301,3750,"short right complete"
2018092301,4021,"short right complete"
2018092301,4045,"short right complete"
2018092300,114,"short right complete"
2018092300,192,"short right complete"
2018092300,353,"short right complete"
2018092300,528,"short right complete"
2018092300,762,"short right complete"
2018092300,887,"short right complete"
2018092300,911,"short right complete"
2018092300,1039,"short right complete"
2018092300,1176,"short right complete"
2018092300,1243,"short right complete"
2018092300,1460,"short right complete"
2018092300,1691,"short right complete"
2018092300,2821,"short right complete"
2018092300,2968,"short right complete"
2018092300,3107,"short right complete"
2018092300,3205,"short right complete"
2018092300,3305,"short right complete"
2018092300,3385,"short right complete"
2018092300,3546,"short right complete"
2018092300,3797,"short right complete"
2018092300,3879,"short right complete"
2018092300,3985,"short right complete"
2018092300,4009,"short right complete"
2018092300,4581,"short right complete"
2018092300,4644,"short right complete"
2018092305,120,"short right complete"
2018092305,259,"short right complete"
2018092305,372,"short right complete"
2018092305,417,"short right complete"
2018092305,1338,"short right complete"
2018092305,1443,"short right complete"
2018092305,2042,"short right complete"
2018092305,2071,"short right complete"
2018092305,2133,"short right complete"
2018092305,2227,"short right complete"
2018092305,2256,"short right complete"
2018092305,2429,"short right complete"
2018092305,2470,"short right complete"
2018092305,2582,"short right complete"
2018092305,2627,"short right complete"
2018092305,2673,"short right complete"
2018092305,2803,"short right complete"
2018092305,2956,"short right complete"
2018092305,3471,"short right complete"
2018092305,3554,"short right complete"
2018092305,3876,"short right complete"
2018092309,114,"short right complete"
2018092309,774,"short right complete"
2018092309,1290,"short right complete"
2018092309,1638,"short right complete"
2018092309,2291,"short right complete"
2018092309,2365,"short right complete"
2018092309,2389,"short right complete"
2018092309,2501,"short right complete"
2018092309,2676,"short right complete"
2018092309,3188,"short right complete"
2018092309,3212,"short right complete"
2018092309,3487,"short right complete"
2018092309,3533,"short right complete"
2018092309,3741,"short right complete"
2018092308,58,"short right complete"
2018092308,126,"short right complete"
2018092308,365,"short right complete"
2018092308,523,"short right complete"
2018092308,605,"short right complete"
2018092308,885,"short right complete"
2018092308,1475,"short right complete"
2018092308,1548,"short right complete"
2018092308,1748,"short right complete"
2018092308,2215,"short right complete"
2018092308,2260,"short right complete"
2018092308,2685,"short right complete"
2018092308,2829,"short right complete"
2018092308,3089,"short right complete"
2018092308,3130,"short right complete"
2018092308,3233,"short right complete"
2018092308,3546,"short right complete"
2018092308,3570,"short right complete"
2018092308,3594,"short right complete"
2018092308,3748,"short right complete"
2018092308,3879,"short right complete"
2018092308,4138,"short right complete"
2018092306,125,"short right complete"
2018092306,375,"short right complete"
2018092306,714,"short right complete"
2018092306,883,"short right complete"
2018092306,1398,"short right complete"
2018092306,1660,"short right complete"
2018092306,2038,"short right complete"
2018092306,2201,"short right complete"
2018092306,2225,"short right complete"
2018092306,2333,"short right complete"
2018092306,2384,"short right complete"
2018092306,2408,"short right complete"
2018092306,2432,"short right complete"
2018092306,2567,"short right complete"
2018092306,2640,"short right complete"
2018092306,2879,"short right complete"
2018092306,3617,"short right complete"
2018092306,3730,"short right complete"
2018092307,51,"short right complete"
2018092307,197,"short right complete"
2018092307,221,"short right complete"
2018092307,698,"short right complete"
2018092307,948,"short right complete"
2018092307,1278,"short right complete"
2018092307,1302,"short right complete"
2018092307,1442,"short right complete"
2018092307,1575,"short right complete"
2018092307,1661,"short right complete"
2018092307,1817,"short right complete"
2018092307,2055,"short right complete"
2018092307,2269,"short right complete"
2018092307,2741,"short right complete"
2018092307,2831,"short right complete"
2018092307,3039,"short right complete"
2018092307,3205,"short right complete"
2018092307,3502,"short right complete"
2018092307,3596,"short right complete"
2018092307,3620,"short right complete"
2018092307,3644,"short right complete"
2018092307,4194,"short right complete"
2018092307,4223,"short right complete"
2018092310,196,"short right complete"
2018092310,433,"short right complete"
2018092310,559,"short right complete"
2018092310,1008,"short right complete"
2018092310,1368,"short right complete"
2018092310,1414,"short right complete"
2018092310,1489,"short right complete"
2018092310,1993,"short right complete"
2018092310,2017,"short right complete"
2018092310,2265,"short right complete"
2018092310,2289,"short right complete"
2018092310,2481,"short right complete"
2018092310,2526,"short right complete"
2018092310,2940,"short right complete"
2018092310,3186,"short right complete"
2018092310,3523,"short right complete"
2018092310,3606,"short right complete"
2018092311,96,"short right complete"
2018092311,365,"short right complete"
2018092311,597,"short right complete"
2018092311,815,"short right complete"
2018092311,899,"short right complete"
2018092311,1004,"short right complete"
2018092311,1105,"short right complete"
2018092311,1310,"short right complete"
2018092311,1428,"short right complete"
2018092311,1775,"short right complete"
2018092311,2116,"short right complete"
2018092311,2627,"short right complete"
2018092311,2696,"short right complete"
2018092311,3340,"short right complete"
2018092311,3457,"short right complete"
2018092311,3765,"short right complete"
2018092311,3947,"short right complete"
2018092312,1209,"short right complete"
2018092312,1364,"short right complete"
2018092312,1602,"short right complete"
2018092312,2011,"short right complete"
2018092312,2082,"short right complete"
2018092312,2169,"short right complete"
2018092312,2469,"short right complete"
2018092312,2678,"short right complete"
2018092312,2899,"short right complete"
2018092312,3082,"short right complete"
2018092312,4338,"short right complete"
2018092313,374,"short right complete"
2018092313,568,"short right complete"
2018092313,664,"short right complete"
2018092313,813,"short right complete"
2018092313,1048,"short right complete"
2018092313,1262,"short right complete"
2018092313,1442,"short right complete"
2018092313,1571,"short right complete"
2018092313,1798,"short right complete"
2018092313,1861,"short right complete"
2018092313,2180,"short right complete"
2018092313,2261,"short right complete"
2018092313,2314,"short right complete"
2018092313,2383,"short right complete"
2018092313,2759,"short right complete"
2018092313,3403,"short right complete"
2018092313,3767,"short right complete"
2018092400,115,"short right complete"
2018092400,287,"short right complete"
2018092400,337,"short right complete"
2018092400,650,"short right complete"
2018092400,1022,"short right complete"
2018092400,1188,"short right complete"
2018092400,1416,"short right complete"
2018092400,1551,"short right complete"
2018092400,2078,"short right complete"
2018092400,2191,"short right complete"
2018092400,2834,"short right complete"
2018092400,3204,"short right complete"
2018092400,3502,"short right complete"
2018092400,3651,"short right complete"
2018092700,112,"short right complete"
2018092700,170,"short right complete"
2018092700,459,"short right complete"
2018092700,483,"short right complete"
2018092700,646,"short right complete"
2018092700,947,"short right complete"
2018092700,1022,"short right complete"
2018092700,1210,"short right complete"
2018092700,1656,"short right complete"
2018092700,1813,"short right complete"
2018092700,2038,"short right complete"
2018092700,2184,"short right complete"
2018092700,2895,"short right complete"
2018092700,3081,"short right complete"
2018092700,3630,"short right complete"
2018092700,3757,"short right complete"
2018092700,4012,"short right complete"
2018093002,263,"short right complete"
2018093002,447,"short right complete"
2018093002,681,"short right complete"
2018093002,755,"short right complete"
2018093002,879,"short right complete"
2018093002,1058,"short right complete"
2018093002,1510,"short right complete"
2018093002,1594,"short right complete"
2018093002,1700,"short right complete"
2018093002,1773,"short right complete"
2018093002,1853,"short right complete"
2018093002,2640,"short right complete"
2018093002,2700,"short right complete"
2018093002,2769,"short right complete"
2018093002,2793,"short right complete"
2018093002,2933,"short right complete"
2018093002,3378,"short right complete"
2018093003,151,"short right complete"
2018093003,919,"short right complete"
2018093003,1011,"short right complete"
2018093003,2070,"short right complete"
2018093003,2094,"short right complete"
2018093003,2358,"short right complete"
2018093003,2991,"short right complete"
2018093003,3185,"short right complete"
2018093003,3324,"short right complete"
2018093003,3348,"short right complete"
2018093003,3407,"short right complete"
2018093004,102,"short right complete"
2018093004,126,"short right complete"
2018093004,211,"short right complete"
2018093004,872,"short right complete"
2018093004,1243,"short right complete"
2018093004,1267,"short right complete"
2018093004,1418,"short right complete"
2018093004,1710,"short right complete"
2018093004,1891,"short right complete"
2018093004,2079,"short right complete"
2018093004,2155,"short right complete"
2018093004,2328,"short right complete"
2018093004,2437,"short right complete"
2018093004,2508,"short right complete"
2018093004,2713,"short right complete"
2018093004,2883,"short right complete"
2018093004,3083,"short right complete"
2018093004,3592,"short right complete"
2018093004,3664,"short right complete"
2018093004,4360,"short right complete"
2018093004,4420,"short right complete"
2018093004,4762,"short right complete"
2018093004,4826,"short right complete"
2018093004,5002,"short right complete"
2018093004,5247,"short right complete"
2018093004,5544,"short right complete"
2018093001,55,"short right complete"
2018093001,529,"short right complete"
2018093001,553,"short right complete"
2018093001,780,"short right complete"
2018093001,1314,"short right complete"
2018093001,2059,"short right complete"
2018093001,2500,"short right complete"
2018093001,2524,"short right complete"
2018093001,2782,"short right complete"
2018093001,3565,"short right complete"
2018093001,3708,"short right complete"
2018093001,3823,"short right complete"
2018093001,4038,"short right complete"
2018093000,842,"short right complete"
2018093000,991,"short right complete"
2018093000,1247,"short right complete"
2018093000,1656,"short right complete"
2018093000,1680,"short right complete"
2018093000,1801,"short right complete"
2018093000,1825,"short right complete"
2018093000,1924,"short right complete"
2018093000,2410,"short right complete"
2018093000,2547,"short right complete"
2018093000,2856,"short right complete"
2018093000,3164,"short right complete"
2018093000,3302,"short right complete"
2018093000,3347,"short right complete"
2018093000,3728,"short right complete"
2018093000,4362,"short right complete"
2018093000,4386,"short right complete"
2018093000,4442,"short right complete"
2018093000,4505,"short right complete"
2018093005,379,"short right complete"
2018093005,428,"short right complete"
2018093005,497,"short right complete"
2018093005,701,"short right complete"
2018093005,809,"short right complete"
2018093005,993,"short right complete"
2018093005,1132,"short right complete"
2018093005,2038,"short right complete"
2018093005,2366,"short right complete"
2018093005,3053,"short right complete"
2018093005,3775,"short right complete"
2018093005,3988,"short right complete"
2018093007,735,"short right complete"
2018093007,840,"short right complete"
2018093007,970,"short right complete"
2018093007,1217,"short right complete"
2018093007,1862,"short right complete"
2018093007,2177,"short right complete"
2018093007,2201,"short right complete"
2018093007,2838,"short right complete"
2018093007,2916,"short right complete"
2018093007,3067,"short right complete"
2018093007,3228,"short right complete"
2018093007,3472,"short right complete"
2018093007,3538,"short right complete"
2018093007,4231,"short right complete"
2018093007,4428,"short right complete"
2018093007,4529,"short right complete"
2018093006,84,"short right complete"
2018093006,452,"short right complete"
2018093006,1432,"short right complete"
2018093006,1745,"short right complete"
2018093006,1816,"short right complete"
2018093006,1840,"short right complete"
2018093006,2642,"short right complete"
2018093006,2920,"short right complete"
2018093006,2971,"short right complete"
2018093006,3479,"short right complete"
2018093006,3567,"short right complete"
2018093006,3713,"short right complete"
2018093008,446,"short right complete"
2018093008,725,"short right complete"
2018093008,849,"short right complete"
2018093008,1165,"short right complete"
2018093008,1933,"short right complete"
2018093008,2022,"short right complete"
2018093008,2418,"short right complete"
2018093008,2513,"short right complete"
2018093008,3162,"short right complete"
2018093008,3893,"short right complete"
2018093009,593,"short right complete"
2018093009,1322,"short right complete"
2018093009,1853,"short right complete"
2018093009,1947,"short right complete"
2018093009,2125,"short right complete"
2018093009,3085,"short right complete"
2018093009,3821,"short right complete"
2018093009,4999,"short right complete"
2018093009,5095,"short right complete"
2018093011,266,"short right complete"
2018093011,416,"short right complete"
2018093011,544,"short right complete"
2018093011,742,"short right complete"
2018093011,925,"short right complete"
2018093011,1005,"short right complete"
2018093011,1093,"short right complete"
2018093011,1153,"short right complete"
2018093011,1450,"short right complete"
2018093011,2228,"short right complete"
2018093011,2295,"short right complete"
2018093011,2637,"short right complete"
2018093011,2739,"short right complete"
2018093011,2974,"short right complete"
2018093011,3504,"short right complete"
2018093011,3630,"short right complete"
2018093011,3893,"short right complete"
2018093010,94,"short right complete"
2018093010,359,"short right complete"
2018093010,383,"short right complete"
2018093010,407,"short right complete"
2018093010,469,"short right complete"
2018093010,889,"short right complete"
2018093010,935,"short right complete"
2018093010,1438,"short right complete"
2018093010,1679,"short right complete"
2018093010,2286,"short right complete"
2018093010,2355,"short right complete"
2018093010,2531,"short right complete"
2018093010,2777,"short right complete"
2018093010,3554,"short right complete"
2018093010,3833,"short right complete"
2018093010,4032,"short right complete"
2018093012,173,"short right complete"
2018093012,514,"short right complete"
2018093012,663,"short right complete"
2018093012,748,"short right complete"
2018093012,940,"short right complete"
2018093012,1213,"short right complete"
2018093012,1541,"short right complete"
2018093012,1565,"short right complete"
2018093012,1712,"short right complete"
2018093012,1846,"short right complete"
2018093012,2718,"short right complete"
2018093012,3195,"short right complete"
2018093012,3298,"short right complete"
2018093012,3398,"short right complete"
2018093012,3441,"short right complete"
2018093012,3821,"short right complete"
2018093012,3716,"short right complete"
2018100100,51,"short right complete"
2018100100,222,"short right complete"
2018100100,350,"short right complete"
2018100100,533,"short right complete"
2018100100,718,"short right complete"
2018100100,1054,"short right complete"
2018100100,1464,"short right complete"
2018100100,1628,"short right complete"
2018100100,1824,"short right complete"
2018100100,1888,"short right complete"
2018100100,2087,"short right complete"
2018100100,2925,"short right complete"
2018100100,2949,"short right complete"
2018100100,3184,"short right complete"
2018100100,3334,"short right complete"
2018100100,3439,"short right complete"
2018100100,3597,"short right complete"
2018100100,4106,"short right complete"
2018100400,145,"short right complete"
2018100400,728,"short right complete"
2018100400,773,"short right complete"
2018100400,907,"short right complete"
2018100400,943,"short right complete"
2018100400,990,"short right complete"
2018100400,1014,"short right complete"
2018100400,1257,"short right complete"
2018100400,1441,"short right complete"
2018100400,1608,"short right complete"
2018100400,2091,"short right complete"
2018100400,2119,"short right complete"
2018100400,2153,"short right complete"
2018100400,2225,"short right complete"
2018100400,2289,"short right complete"
2018100400,2550,"short right complete"
2018100400,2837,"short right complete"
2018100400,3414,"short right complete"
2018100400,3618,"short right complete"
2018100400,3866,"short right complete"
2018100400,3977,"short right complete"
2018100400,4071,"short right complete"
2018100701,79,"short right complete"
2018100701,363,"short right complete"
2018100701,453,"short right complete"
2018100701,734,"short right complete"
2018100701,780,"short right complete"
2018100701,861,"short right complete"
2018100701,1231,"short right complete"
2018100701,1286,"short right complete"
2018100701,1310,"short right complete"
2018100701,1755,"short right complete"
2018100701,2377,"short right complete"
2018100701,2954,"short right complete"
2018100701,3110,"short right complete"
2018100701,3574,"short right complete"
2018100701,3598,"short right complete"
2018100701,3757,"short right complete"
2018100701,3963,"short right complete"
2018100701,4037,"short right complete"
2018100700,227,"short right complete"
2018100700,360,"short right complete"
2018100700,516,"short right complete"
2018100700,831,"short right complete"
2018100700,1462,"short right complete"
2018100700,1647,"short right complete"
2018100700,2755,"short right complete"
2018100700,2915,"short right complete"
2018100700,3144,"short right complete"
2018100700,3295,"short right complete"
2018100707,324,"short right complete"
2018100707,612,"short right complete"
2018100707,1018,"short right complete"
2018100707,1417,"short right complete"
2018100707,1452,"short right complete"
2018100707,2047,"short right complete"
2018100707,2112,"short right complete"
2018100707,2255,"short right complete"
2018100707,2613,"short right complete"
2018100707,3110,"short right complete"
2018100707,3186,"short right complete"
2018100707,3529,"short right complete"
2018100707,3553,"short right complete"
2018100707,3724,"short right complete"
2018100707,3983,"short right complete"
2018100707,4031,"short right complete"
2018100706,69,"short right complete"
2018100706,344,"short right complete"
2018100706,466,"short right complete"
2018100706,555,"short right complete"
2018100706,772,"short right complete"
2018100706,1007,"short right complete"
2018100706,1454,"short right complete"
2018100706,1958,"short right complete"
2018100706,2121,"short right complete"
2018100706,2549,"short right complete"
2018100706,2814,"short right complete"
2018100706,3434,"short right complete"
2018100706,3458,"short right complete"
2018100706,3664,"short right complete"
2018100706,3704,"short right complete"
2018100706,4018,"short right complete"
2018100706,4088,"short right complete"
2018100706,4117,"short right complete"
2018100706,4189,"short right complete"
2018100705,271,"short right complete"
2018100705,323,"short right complete"
2018100705,347,"short right complete"
2018100705,371,"short right complete"
2018100705,1086,"short right complete"
2018100705,1246,"short right complete"
2018100705,1448,"short right complete"
2018100705,1636,"short right complete"
2018100705,1774,"short right complete"
2018100705,2224,"short right complete"
2018100705,2434,"short right complete"
2018100705,2479,"short right complete"
2018100705,2627,"short right complete"
2018100705,2672,"short right complete"
2018100705,2948,"short right complete"
2018100705,2996,"short right complete"
2018100705,3105,"short right complete"
2018100705,3375,"short right complete"
2018100705,3719,"short right complete"
2018100705,3883,"short right complete"
2018100705,3931,"short right complete"
2018100705,4654,"short right complete"
2018100704,108,"short right complete"
2018100704,745,"short right complete"
2018100704,1221,"short right complete"
2018100704,1544,"short right complete"
2018100704,1982,"short right complete"
2018100704,2132,"short right complete"
2018100704,2457,"short right complete"
2018100704,2481,"short right complete"
2018100704,2568,"short right complete"
2018100704,2776,"short right complete"
2018100704,3181,"short right complete"
2018100704,3289,"short right complete"
2018100704,3501,"short right complete"
2018100704,3679,"short right complete"
2018100704,3780,"short right complete"
2018100704,3973,"short right complete"
2018100704,4544,"short right complete"
2018100704,4568,"short right complete"
2018100703,303,"short right complete"
2018100703,327,"short right complete"
2018100703,377,"short right complete"
2018100703,751,"short right complete"
2018100703,1084,"short right complete"
2018100703,1108,"short right complete"
2018100703,1200,"short right complete"
2018100703,1326,"short right complete"
2018100703,1519,"short right complete"
2018100703,1751,"short right complete"
2018100703,1876,"short right complete"
2018100703,2794,"short right complete"
2018100703,2842,"short right complete"
2018100703,3105,"short right complete"
2018100703,3580,"short right complete"
2018100703,3921,"short right complete"
2018100703,4062,"short right complete"
2018100703,4108,"short right complete"
2018100703,4366,"short right complete"
2018100703,4419,"short right complete"
2018100703,4507,"short right complete"
2018100703,4664,"short right complete"
2018100703,4943,"short right complete"
2018100702,128,"short right complete"
2018100702,1099,"short right complete"
2018100702,1294,"short right complete"
2018100702,1787,"short right complete"
2018100702,2240,"short right complete"
2018100702,2638,"short right complete"
2018100702,3004,"short right complete"
2018100702,3124,"short right complete"
2018100702,3282,"short right complete"
2018100702,3429,"short right complete"
2018100702,3939,"short right complete"
2018100708,266,"short right complete"
2018100708,400,"short right complete"
2018100708,576,"short right complete"
2018100708,773,"short right complete"
2018100708,941,"short right complete"
2018100708,1622,"short right complete"
2018100708,1859,"short right complete"
2018100708,2252,"short right complete"
2018100708,2367,"short right complete"
2018100708,2423,"short right complete"
2018100708,2491,"short right complete"
2018100708,2693,"short right complete"
2018100708,3352,"short right complete"
2018100708,3472,"short right complete"
2018100711,88,"short right complete"
2018100711,450,"short right complete"
2018100711,1399,"short right complete"
2018100711,1592,"short right complete"
2018100711,1756,"short right complete"
2018100711,1856,"short right complete"
2018100711,2133,"short right complete"
2018100711,2396,"short right complete"
2018100711,2516,"short right complete"
2018100711,2566,"short right complete"
2018100710,156,"short right complete"
2018100710,1057,"short right complete"
2018100710,1637,"short right complete"
2018100710,1975,"short right complete"
2018100710,2210,"short right complete"
2018100710,2964,"short right complete"
2018100710,3275,"short right complete"
2018100710,3360,"short right complete"
2018100710,3508,"short right complete"
2018100710,3681,"short right complete"
2018100710,3948,"short right complete"
2018100710,4283,"short right complete"
2018100710,4390,"short right complete"
2018100710,4444,"short right complete"
2018100709,75,"short right complete"
2018100709,453,"short right complete"
2018100709,539,"short right complete"
2018100709,965,"short right complete"
2018100709,1535,"short right complete"
2018100709,1573,"short right complete"
2018100709,1614,"short right complete"
2018100709,1672,"short right complete"
2018100709,1745,"short right complete"
2018100709,2083,"short right complete"
2018100709,2107,"short right complete"
2018100709,2422,"short right complete"
2018100709,2530,"short right complete"
2018100709,2554,"short right complete"
2018100709,2833,"short right complete"
2018100709,2902,"short right complete"
2018100709,2948,"short right complete"
2018100709,3396,"short right complete"
2018100709,3545,"short right complete"
2018100712,94,"short right complete"
2018100712,139,"short right complete"
2018100712,208,"short right complete"
2018100712,337,"short right complete"
2018100712,518,"short right complete"
2018100712,1222,"short right complete"
2018100712,1269,"short right complete"
2018100712,1665,"short right complete"
2018100712,1689,"short right complete"
2018100712,1754,"short right complete"
2018100712,1939,"short right complete"
2018100712,1988,"short right complete"
2018100712,2028,"short right complete"
2018100712,3038,"short right complete"
2018100712,3222,"short right complete"
2018100712,3892,"short right complete"
2018100712,4111,"short right complete"
2018100800,95,"short right complete"
2018100800,404,"short right complete"
2018100800,821,"short right complete"
2018100800,1146,"short right complete"
2018100800,1395,"short right complete"
2018100800,1694,"short right complete"
2018100800,1939,"short right complete"
2018100800,2201,"short right complete"
2018100800,2453,"short right complete"
2018100800,2814,"short right complete"
2018100800,2872,"short right complete"
2018100800,2968,"short right complete"
2018101100,111,"short right complete"
2018101100,204,"short right complete"
2018101100,591,"short right complete"
2018101100,684,"short right complete"
2018101100,733,"short right complete"
2018101100,823,"short right complete"
2018101100,1070,"short right complete"
2018101100,1240,"short right complete"
2018101100,1438,"short right complete"
2018101100,2410,"short right complete"
2018101100,2466,"short right complete"
2018101100,2690,"short right complete"
2018101100,2834,"short right complete"
2018101100,3005,"short right complete"
2018101100,3069,"short right complete"
2018101100,3114,"short right complete"
2018101100,3149,"short right complete"
2018101100,3346,"short right complete"
2018101100,3654,"short right complete"
2018101100,3764,"short right complete"
2018101100,3813,"short right complete"
2018101100,3940,"short right complete"
2018101100,4222,"short right complete"
2018101403,126,"short right complete"
2018101403,206,"short right complete"
2018101403,502,"short right complete"
2018101403,1182,"short right complete"
2018101403,1211,"short right complete"
2018101403,1820,"short right complete"
2018101403,2213,"short right complete"
2018101403,3091,"short right complete"
2018101403,3399,"short right complete"
2018101403,3476,"short right complete"
2018101403,3891,"short right complete"
2018101402,206,"short right complete"
2018101402,1222,"short right complete"
2018101402,1731,"short right complete"
2018101402,1777,"short right complete"
2018101402,1883,"short right complete"
2018101402,1907,"short right complete"
2018101402,2099,"short right complete"
2018101402,3091,"short right complete"
2018101402,3387,"short right complete"
2018101402,3486,"short right complete"
2018101402,3866,"short right complete"
2018101402,3964,"short right complete"
2018101401,78,"short right complete"
2018101401,578,"short right complete"
2018101401,715,"short right complete"
2018101401,1112,"short right complete"
2018101401,1202,"short right complete"
2018101401,1762,"short right complete"
2018101401,2281,"short right complete"
2018101401,2380,"short right complete"
2018101401,2580,"short right complete"
2018101401,2830,"short right complete"
2018101401,3018,"short right complete"
2018101401,3234,"short right complete"
2018101401,3263,"short right complete"
2018101401,3287,"short right complete"
2018101401,3333,"short right complete"
2018101401,3460,"short right complete"
2018101401,3770,"short right complete"
2018101401,3914,"short right complete"
2018101401,4165,"short right complete"
2018101400,96,"short right complete"
2018101400,301,"short right complete"
2018101400,755,"short right complete"
2018101400,862,"short right complete"
2018101400,1068,"short right complete"
2018101400,1202,"short right complete"
2018101400,1253,"short right complete"
2018101400,1373,"short right complete"
2018101400,1944,"short right complete"
2018101400,2207,"short right complete"
2018101400,2287,"short right complete"
2018101400,2458,"short right complete"
2018101400,2715,"short right complete"
2018101400,2961,"short right complete"
2018101400,3035,"short right complete"
2018101400,3080,"short right complete"
2018101400,3352,"short right complete"
2018101400,3566,"short right complete"
2018101400,3590,"short right complete"
2018101400,3721,"short right complete"
2018101400,4071,"short right complete"
2018101404,418,"short right complete"
2018101404,908,"short right complete"
2018101404,1462,"short right complete"
2018101404,1591,"short right complete"
2018101404,2046,"short right complete"
2018101404,2144,"short right complete"
2018101404,2189,"short right complete"
2018101404,2615,"short right complete"
2018101404,3065,"short right complete"
2018101404,3110,"short right complete"
2018101404,3282,"short right complete"
2018101404,3568,"short right complete"
2018101404,3592,"short right complete"
2018101404,3633,"short right complete"
2018101404,3714,"short right complete"
2018101404,4071,"short right complete"
2018101404,4383,"short right complete"
2018101408,785,"short right complete"
2018101408,857,"short right complete"
2018101408,1033,"short right complete"
2018101408,1257,"short right complete"
2018101408,1302,"short right complete"
2018101408,1424,"short right complete"
2018101408,2419,"short right complete"
2018101408,2518,"short right complete"
2018101408,2723,"short right complete"
2018101408,2885,"short right complete"
2018101408,3237,"short right complete"
2018101408,3366,"short right complete"
2018101408,3669,"short right complete"
2018101408,3833,"short right complete"
2018101408,3857,"short right complete"
2018101407,633,"short right complete"
2018101407,1232,"short right complete"
2018101407,1433,"short right complete"
2018101407,1592,"short right complete"
2018101407,1990,"short right complete"
2018101407,2360,"short right complete"
2018101407,2384,"short right complete"
2018101407,2553,"short right complete"
2018101407,3490,"short right complete"
2018101406,378,"short right complete"
2018101406,542,"short right complete"
2018101406,672,"short right complete"
2018101406,1104,"short right complete"
2018101406,1128,"short right complete"
2018101406,1360,"short right complete"
2018101406,1403,"short right complete"
2018101406,1534,"short right complete"
2018101406,1709,"short right complete"
2018101406,1953,"short right complete"
2018101406,2040,"short right complete"
2018101406,2857,"short right complete"
2018101406,3195,"short right complete"
2018101406,3706,"short right complete"
2018101405,60,"short right complete"
2018101405,200,"short right complete"
2018101405,765,"short right complete"
2018101405,834,"short right complete"
