playId,gameId,half_seconds_remaining,game_half,posteam_timeouts_remaining,down,ydstogo,no_huddle,score_differential,season,outcome
458,2018123007,1467.0,1,3.0,1.0,10,0,-7.0,9,complete short middle
487,2018123007,1421.0,1,3.0,1.0,10,0,-7.0,9,incomplete short right
531,2018123007,1371.0,1,3.0,3.0,7,0,-7.0,9,complete short left
607,2018123007,1318.0,1,3.0,1.0,10,0,7.0,9,complete short right
708,2018123007,1155.0,1,3.0,1.0,10,0,7.0,9,incomplete short right
804,2018123007,1113.0,1,3.0,3.0,8,0,7.0,9,incomplete deep right
837,2018123007,1106.0,1,3.0,1.0,10,0,7.0,9,complete short right
942,2018123007,1027.0,1,3.0,1.0,10,0,-13.0,9,complete deep left
967,2018123007,991.0,1,3.0,1.0,10,0,-13.0,9,complete short right
1028,2018123007,907.0,1,3.0,1.0,10,0,-13.0,9,complete short left
1140,2018123007,776.0,1,3.0,2.0,7,0,-13.0,9,complete short left
1169,2018123007,730.0,1,3.0,3.0,3,0,-13.0,9,complete short right
1285,2018123007,591.0,1,2.0,4.0,2,0,-13.0,9,incomplete short right
1351,2018123007,507.0,1,3.0,3.0,5,0,13.0,9,incomplete short left
1384,2018123007,503.0,1,3.0,1.0,10,0,13.0,9,incomplete deep right
1406,2018123007,499.0,1,3.0,2.0,10,0,13.0,9,incomplete short left
1428,2018123007,496.0,1,3.0,3.0,10,0,13.0,9,complete deep left
1479,2018123007,429.0,1,3.0,2.0,12,0,13.0,9,complete short right
1504,2018123007,383.0,1,3.0,3.0,7,0,13.0,9,incomplete short left
1530,2018123007,378.0,1,3.0,4.0,7,0,13.0,9,complete short right
1731,2018123007,126.0,1,2.0,1.0,8,0,13.0,9,complete short right
1792,2018123007,120.0,1,1.0,1.0,10,0,-20.0,9,incomplete short middle
1921,2018123007,88.0,1,1.0,1.0,10,0,20.0,9,complete short right
1972,2018123007,62.0,1,1.0,2.0,6,1,20.0,9,complete short left
1997,2018123007,39.0,1,1.0,1.0,10,1,20.0,9,incomplete deep left
2034,2018123007,34.0,1,1.0,1.0,9,0,20.0,9,incomplete short left
2056,2018123007,28.0,1,1.0,2.0,9,0,20.0,9,incomplete short left
2078,2018123007,24.0,1,1.0,3.0,9,0,20.0,9,complete short right
2195,2018123007,1769.0,2,3.0,2.0,8,0,-23.0,9,complete short right
2220,2018123007,1722.0,2,3.0,1.0,10,0,-23.0,9,incomplete short right
2332,2018123007,1589.0,2,3.0,2.0,9,0,23.0,9,complete short left
2361,2018123007,1548.0,2,3.0,3.0,10,0,23.0,9,incomplete short right
2446,2018123007,1451.0,2,3.0,3.0,7,0,-23.0,9,incomplete short left
2532,2018123007,1357.0,2,3.0,3.0,10,0,23.0,9,incomplete short right
2580,2018123007,1342.0,2,3.0,1.0,10,0,-23.0,9,incomplete short left
2624,2018123007,1294.0,2,3.0,3.0,8,0,-23.0,9,incomplete deep right
2665,2018123007,1280.0,2,3.0,1.0,10,0,23.0,9,complete short middle
2756,2018123007,1135.0,2,3.0,1.0,10,0,23.0,9,complete deep middle
2823,2018123007,1126.0,2,3.0,1.0,10,0,-30.0,9,complete short right
2925,2018123007,1014.0,2,2.0,2.0,8,0,-30.0,9,complete short right
2950,2018123007,973.0,2,2.0,3.0,4,0,-30.0,9,complete short right
3089,2018123007,861.0,2,2.0,2.0,15,0,-30.0,9,complete short right
3118,2018123007,816.0,2,2.0,3.0,9,0,-30.0,9,complete short left
3183,2018123007,808.0,2,3.0,1.0,10,0,23.0,9,incomplete short right
3238,2018123007,762.0,2,3.0,3.0,10,0,23.0,9,incomplete short right
3322,2018123007,681.0,2,3.0,3.0,1,0,23.0,9,complete short left
3493,2018123007,460.0,2,2.0,2.0,8,0,-26.0,9,complete short left
3518,2018123007,417.0,2,2.0,1.0,10,0,-26.0,9,complete deep right
3571,2018123007,366.0,2,3.0,2.0,10,0,26.0,9,incomplete short right
3593,2018123007,359.0,2,3.0,3.0,10,0,26.0,9,complete short left
51,2018123005,1800.0,1,3.0,1.0,10,0,0.0,9,complete short right
76,2018123005,1778.0,1,3.0,2.0,7,1,0.0,9,incomplete deep right
98,2018123005,1773.0,1,3.0,3.0,7,0,0.0,9,incomplete short right
589,2018123005,1271.0,1,3.0,2.0,10,0,-7.0,9,complete short right
614,2018123005,1232.0,1,3.0,3.0,5,0,-7.0,9,complete short left
826,2018123005,944.0,1,2.0,3.0,10,0,7.0,9,complete short right
937,2018123005,852.0,1,3.0,2.0,11,0,-7.0,9,complete short right
1352,2018123005,463.0,1,1.0,3.0,7,0,7.0,9,complete deep left
1472,2018123005,437.0,1,3.0,1.0,10,0,-13.0,9,complete short left
1541,2018123005,334.0,1,3.0,1.0,10,0,-13.0,9,incomplete deep left
1624,2018123005,259.0,1,3.0,3.0,16,0,-13.0,9,complete short left
1774,2018123005,117.0,1,3.0,1.0,10,0,-13.0,9,complete short middle
1799,2018123005,93.0,1,3.0,2.0,5,0,-13.0,9,complete short left
1870,2018123005,84.0,1,3.0,2.0,5,0,-13.0,9,complete short right
1928,2018123005,73.0,1,3.0,1.0,10,0,-13.0,9,complete short left
1977,2018123005,66.0,1,2.0,2.0,6,0,-13.0,9,incomplete short left
1999,2018123005,63.0,1,2.0,3.0,6,0,-13.0,9,incomplete deep right
2462,2018123005,1388.0,2,3.0,3.0,2,0,-10.0,9,incomplete short middle
2495,2018123005,1385.0,2,3.0,1.0,10,0,-10.0,9,complete short left
2564,2018123005,1254.0,2,3.0,3.0,8,0,-10.0,9,incomplete short left
2597,2018123005,1250.0,2,3.0,1.0,10,0,-10.0,9,complete short right
2666,2018123005,1131.0,2,3.0,2.0,12,0,-10.0,9,complete short left
2691,2018123005,1090.0,2,2.0,3.0,6,0,-10.0,9,complete short left
2795,2018123005,1016.0,2,2.0,1.0,2,0,-10.0,9,complete short left
3384,2018123005,466.0,2,2.0,1.0,10,0,-11.0,9,incomplete short left
3434,2018123005,423.0,2,2.0,3.0,3,0,-11.0,9,incomplete short right
3456,2018123005,419.0,2,2.0,4.0,3,0,-11.0,9,incomplete short right
3578,2018123005,265.0,2,2.0,1.0,10,0,-14.0,9,complete short right
3603,2018123005,237.0,2,2.0,1.0,10,0,-14.0,9,incomplete short right
3625,2018123005,230.0,2,2.0,2.0,10,0,-14.0,9,incomplete deep left
3647,2018123005,223.0,2,2.0,3.0,10,0,-14.0,9,incomplete short middle
3669,2018123005,219.0,2,2.0,4.0,10,0,-14.0,9,incomplete short right
3830,2018123005,153.0,2,0.0,1.0,10,0,-14.0,9,complete short right
3918,2018123005,118.0,2,0.0,1.0,5,0,-14.0,9,complete short left
3986,2018123005,62.0,2,0.0,2.0,15,1,-14.0,9,complete short left
4011,2018123005,42.0,2,0.0,3.0,11,1,-14.0,9,complete short right
4036,2018123005,24.0,2,0.0,4.0,4,1,-14.0,9,incomplete deep left
81,2018123009,1758.0,1,3.0,2.0,5,0,0.0,9,complete short middle
173,2018123009,1615.0,1,3.0,3.0,11,0,0.0,9,complete short right
242,2018123009,1494.0,1,3.0,3.0,4,0,0.0,9,complete short left
343,2018123009,1384.0,1,3.0,2.0,10,0,0.0,9,complete short right
432,2018123009,1267.0,1,3.0,2.0,12,0,0.0,9,complete short right
457,2018123009,1226.0,1,3.0,3.0,8,0,0.0,9,incomplete deep left
536,2018123009,1165.0,1,3.0,2.0,8,0,0.0,9,incomplete short left
562,2018123009,1161.0,1,3.0,3.0,8,0,0.0,9,complete short middle
609,2018123009,1080.0,1,3.0,2.0,8,0,0.0,9,incomplete short left
677,2018123009,977.0,1,3.0,2.0,13,0,0.0,9,incomplete deep left
699,2018123009,971.0,1,3.0,3.0,13,0,0.0,9,incomplete short middle
782,2018123009,956.0,1,3.0,1.0,10,0,0.0,9,complete short right
807,2018123009,926.0,1,3.0,2.0,3,1,0.0,9,complete short right
849,2018123009,900.0,1,3.0,1.0,10,0,0.0,9,complete short right
880,2018123009,872.0,1,3.0,2.0,6,1,0.0,9,complete short right
949,2018123009,770.0,1,3.0,2.0,6,1,0.0,9,complete short middle
1016,2018123009,751.0,1,3.0,1.0,10,0,-7.0,9,complete short middle
1063,2018123009,674.0,1,3.0,1.0,10,0,-7.0,9,complete short middle
1105,2018123009,630.0,1,3.0,1.0,10,0,-7.0,9,incomplete short middle
1131,2018123009,622.0,1,3.0,2.0,10,0,-7.0,9,complete short left
1224,2018123009,485.0,1,3.0,2.0,2,0,7.0,9,complete short right
1271,2018123009,405.0,1,3.0,1.0,10,0,7.0,9,complete short middle
1318,2018123009,331.0,1,3.0,2.0,8,0,7.0,9,complete short left
1365,2018123009,248.0,1,3.0,2.0,8,0,7.0,9,complete short middle
1451,2018123009,175.0,1,3.0,2.0,24,0,7.0,9,complete short right
1476,2018123009,141.0,1,3.0,3.0,11,0,7.0,9,incomplete short middle
1560,2018123009,126.0,1,3.0,1.0,10,0,-10.0,9,incomplete short right
1586,2018123009,122.0,1,3.0,2.0,10,1,-10.0,9,incomplete deep middle
1625,2018123009,116.0,1,3.0,3.0,10,0,-10.0,9,complete short left
1667,2018123009,74.0,1,2.0,4.0,1,0,-10.0,9,complete short left
1692,2018123009,67.0,1,2.0,1.0,10,1,-10.0,9,complete short left
1717,2018123009,35.0,1,2.0,1.0,10,1,-10.0,9,incomplete short left
1739,2018123009,30.0,1,2.0,2.0,10,0,-10.0,9,incomplete short middle
1772,2018123009,26.0,1,2.0,3.0,25,0,-10.0,9,complete short left
1887,2018123009,1792.0,2,3.0,1.0,10,0,7.0,9,incomplete deep right
2010,2018123009,1678.0,2,3.0,2.0,8,0,-7.0,9,complete short right
2035,2018123009,1634.0,2,3.0,3.0,6,0,-7.0,9,incomplete short right
2227,2018123009,1444.0,2,3.0,3.0,20,0,7.0,9,complete short left
2278,2018123009,1391.0,2,3.0,1.0,10,0,-7.0,9,complete short middle
2303,2018123009,1356.0,2,3.0,2.0,7,1,-7.0,9,incomplete short left
2329,2018123009,1350.0,2,3.0,3.0,7,0,-7.0,9,complete short right
2385,2018123009,1305.0,2,3.0,1.0,10,0,7.0,9,incomplete short middle
2452,2018123009,1263.0,2,3.0,3.0,15,0,7.0,9,complete short middle
2503,2018123009,1215.0,2,3.0,1.0,10,0,-7.0,9,complete deep right
2556,2018123009,1136.0,2,3.0,1.0,10,0,-7.0,9,complete short right
2676,2018123009,1050.0,2,3.0,1.0,10,0,0.0,9,incomplete deep left
2698,2018123009,1044.0,2,3.0,2.0,10,0,0.0,9,complete short right
2727,2018123009,1002.0,2,3.0,3.0,4,0,0.0,9,complete short right
2839,2018123009,900.0,2,3.0,1.0,10,0,0.0,9,incomplete short right
2903,2018123009,896.0,2,3.0,2.0,10,0,0.0,9,complete short middle
2928,2018123009,858.0,2,3.0,3.0,8,0,0.0,9,complete short right
2986,2018123009,765.0,2,3.0,2.0,9,0,0.0,9,complete short left
3011,2018123009,721.0,2,3.0,3.0,4,0,0.0,9,incomplete deep right
3050,2018123009,715.0,2,2.0,4.0,4,0,0.0,9,complete short right
3108,2018123009,649.0,2,2.0,1.0,20,0,0.0,9,complete short left
3169,2018123009,572.0,2,2.0,2.0,17,0,0.0,9,complete short middle
3200,2018123009,526.0,2,2.0,3.0,10,1,0.0,9,incomplete deep left
3308,2018123009,435.0,2,3.0,2.0,7,1,-3.0,9,incomplete short middle
3417,2018123009,377.0,2,2.0,1.0,10,0,0.0,9,complete short middle
3442,2018123009,337.0,2,2.0,1.0,10,0,0.0,9,complete short middle
3489,2018123009,250.0,2,2.0,2.0,8,0,0.0,9,complete short middle
3536,2018123009,171.0,2,2.0,1.0,10,0,0.0,9,incomplete deep right
3562,2018123009,163.0,2,2.0,2.0,10,0,0.0,9,incomplete short left
3584,2018123009,158.0,2,2.0,3.0,10,0,0.0,9,complete short middle
3704,2018123009,134.0,2,2.0,3.0,5,0,0.0,9,complete short left
3811,2018123009,109.0,2,0.0,1.0,15,0,-3.0,9,incomplete deep left
3833,2018123009,104.0,2,0.0,2.0,15,0,-3.0,9,incomplete short right
3855,2018123009,100.0,2,0.0,3.0,15,0,-3.0,9,complete short middle
3880,2018123009,73.0,2,0.0,4.0,5,1,-3.0,9,incomplete deep right
131,2018123000,1681.0,1,3.0,2.0,5,0,0.0,9,complete short left
181,2018123000,1674.0,1,3.0,1.0,15,0,0.0,9,incomplete short right
225,2018123000,1630.0,1,3.0,3.0,12,0,0.0,9,complete short right
272,2018123000,1557.0,1,3.0,1.0,10,0,0.0,9,complete deep middle
319,2018123000,1482.0,1,3.0,2.0,8,0,0.0,9,incomplete deep middle
351,2018123000,1475.0,1,3.0,3.0,8,0,0.0,9,incomplete short right
436,2018123000,1439.0,1,3.0,2.0,6,1,-3.0,9,incomplete short right
458,2018123000,1435.0,1,3.0,3.0,6,1,-3.0,9,complete deep right
522,2018123000,1408.0,1,3.0,1.0,5,1,-3.0,9,complete deep left
587,2018123000,1396.0,1,3.0,1.0,10,0,-4.0,9,complete short left
662,2018123000,1278.0,1,3.0,2.0,8,0,-4.0,9,incomplete short middle
684,2018123000,1274.0,1,3.0,3.0,8,0,-4.0,9,incomplete short middle
739,2018123000,1232.0,1,3.0,2.0,9,0,-4.0,9,complete short right
912,2018123000,1068.0,1,3.0,1.0,10,0,3.0,9,complete short left
1167,2018123000,804.0,1,3.0,3.0,5,0,-10.0,9,complete deep right
1192,2018123000,784.0,1,3.0,1.0,10,1,-10.0,9,complete short middle
1223,2018123000,761.0,1,3.0,2.0,7,1,-10.0,9,incomplete short left
1245,2018123000,757.0,1,3.0,3.0,7,0,-10.0,9,incomplete short left
1383,2018123000,610.0,1,3.0,1.0,15,0,10.0,9,complete short middle
1491,2018123000,458.0,1,3.0,2.0,18,0,10.0,9,complete short right
1598,2018123000,366.0,1,3.0,1.0,10,0,-13.0,9,complete deep right
1651,2018123000,291.0,1,3.0,2.0,9,0,-13.0,9,complete short right
1676,2018123000,246.0,1,3.0,3.0,11,0,-13.0,9,complete short left
1714,2018123000,239.0,1,3.0,1.0,10,0,13.0,9,complete short left
1739,2018123000,204.0,1,3.0,1.0,10,0,13.0,9,complete short middle
1906,2018123000,110.0,1,2.0,1.0,10,0,-13.0,9,incomplete deep middle
1928,2018123000,105.0,1,2.0,2.0,10,0,-13.0,9,incomplete deep left
1954,2018123000,99.0,1,2.0,3.0,10,0,-13.0,9,incomplete short left
2016,2018123000,87.0,1,3.0,1.0,10,0,13.0,9,complete short middle
2121,2018123000,52.0,1,1.0,2.0,17,0,13.0,9,incomplete short middle
2143,2018123000,48.0,1,1.0,3.0,17,0,13.0,9,incomplete short right
2185,2018123000,36.0,1,2.0,1.0,10,0,-13.0,9,complete deep right
2210,2018123000,29.0,1,2.0,1.0,10,0,-13.0,9,incomplete deep right
2239,2018123000,21.0,1,2.0,2.0,10,0,-13.0,9,complete deep middle
2388,2018123000,1768.0,2,3.0,2.0,7,0,13.0,9,complete short left
2458,2018123000,1683.0,2,3.0,2.0,14,0,13.0,9,incomplete deep right
2480,2018123000,1677.0,2,3.0,3.0,14,0,13.0,9,incomplete deep right
2528,2018123000,1655.0,2,3.0,1.0,10,0,-13.0,9,complete deep middle
2585,2018123000,1647.0,2,3.0,1.0,10,0,6.0,9,incomplete short middle
2928,2018123000,1277.0,2,3.0,2.0,14,0,-9.0,9,complete short right
2953,2018123000,1236.0,2,3.0,3.0,11,0,-9.0,9,incomplete deep left
3017,2018123000,1186.0,2,3.0,2.0,9,0,9.0,9,complete short left
3081,2018123000,1125.0,2,3.0,3.0,12,0,9.0,9,complete short middle
3139,2018123000,1073.0,2,3.0,1.0,10,0,-9.0,9,complete deep right
3164,2018123000,1026.0,2,3.0,1.0,10,0,-9.0,9,complete short right
3211,2018123000,944.0,2,3.0,3.0,8,0,-9.0,9,complete short right
3236,2018123000,908.0,2,3.0,1.0,10,0,-9.0,9,complete short right
3309,2018123000,878.0,2,3.0,1.0,10,0,-9.0,9,incomplete short right
3331,2018123000,873.0,2,3.0,2.0,10,0,-9.0,9,complete short left
3356,2018123000,832.0,2,3.0,3.0,8,0,-9.0,9,incomplete short middle
3427,2018123000,820.0,2,3.0,1.0,10,0,6.0,9,complete short middle
3474,2018123000,742.0,2,3.0,2.0,4,0,6.0,9,incomplete short right
3594,2018123000,603.0,2,3.0,2.0,9,0,6.0,9,complete short right
3766,2018123000,440.0,2,3.0,1.0,10,0,-9.0,9,complete short right
3813,2018123000,357.0,2,3.0,2.0,15,0,-9.0,9,complete short middle
3838,2018123000,315.0,2,3.0,3.0,8,0,-9.0,9,complete short right
3869,2018123000,300.0,2,3.0,1.0,10,0,-9.0,9,complete short left
3916,2018123000,254.0,2,3.0,2.0,3,0,-9.0,9,complete short right
3941,2018123000,212.0,2,3.0,1.0,1,0,-9.0,9,incomplete short right
3980,2018123000,208.0,2,2.0,2.0,1,0,-9.0,9,complete short left
4174,2018123000,109.0,2,1.0,1.0,10,0,-2.0,9,incomplete short right
4196,2018123000,106.0,2,1.0,2.0,10,0,-2.0,9,complete deep right
4226,2018123000,100.0,2,1.0,1.0,10,0,-2.0,9,incomplete deep left
4248,2018123000,95.0,2,1.0,2.0,10,0,-2.0,9,incomplete deep middle
4270,2018123000,78.0,2,1.0,1.0,10,0,-2.0,9,incomplete short right
4332,2018123000,74.0,2,1.0,2.0,10,0,-2.0,9,incomplete short left
4354,2018123000,70.0,2,1.0,3.0,10,0,-2.0,9,incomplete short middle
4376,2018123000,66.0,2,1.0,4.0,10,0,-2.0,9,complete short middle
65,2018123008,1793.0,1,3.0,1.0,10,0,0.0,9,complete short right
146,2018123008,1669.0,1,3.0,2.0,9,0,0.0,9,complete short right
171,2018123008,1624.0,1,3.0,3.0,4,0,0.0,9,complete short right
199,2018123008,1618.0,1,3.0,1.0,10,0,0.0,9,complete short left
297,2018123008,1483.0,1,3.0,1.0,10,0,0.0,9,complete short right
328,2018123008,1447.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
372,2018123008,1401.0,1,3.0,3.0,12,0,0.0,9,incomplete short left
414,2018123008,1389.0,1,3.0,1.0,10,0,0.0,9,complete short left
469,2018123008,1319.0,1,3.0,2.0,9,0,0.0,9,complete short right
526,2018123008,1240.0,1,3.0,2.0,1,0,0.0,9,complete short middle
600,2018123008,1155.0,1,3.0,1.0,10,0,0.0,9,complete short middle
735,2018123008,1025.0,1,3.0,1.0,10,1,0.0,9,incomplete short left
777,2018123008,979.0,1,3.0,3.0,11,0,0.0,9,incomplete deep right
819,2018123008,967.0,1,3.0,1.0,10,0,0.0,9,complete short right
929,2018123008,900.0,1,3.0,3.0,14,0,0.0,9,incomplete short right
971,2018123008,888.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
993,2018123008,882.0,1,3.0,2.0,10,0,0.0,9,complete short right
1026,2018123008,851.0,1,3.0,1.0,10,0,0.0,9,incomplete short middle
1101,2018123008,827.0,1,3.0,2.0,5,0,0.0,9,incomplete deep right
1131,2018123008,822.0,1,3.0,3.0,5,0,0.0,9,complete short right
1206,2018123008,709.0,1,3.0,3.0,3,1,0.0,9,complete short right
1253,2018123008,631.0,1,3.0,2.0,7,0,0.0,9,complete short middle
1369,2018123008,502.0,1,3.0,2.0,12,0,0.0,9,incomplete short right
1391,2018123008,497.0,1,3.0,3.0,12,0,0.0,9,complete short middle
1474,2018123008,455.0,1,3.0,2.0,9,0,-7.0,9,incomplete short middle
1496,2018123008,450.0,1,3.0,3.0,9,0,-7.0,9,incomplete deep right
1537,2018123008,434.0,1,3.0,1.0,10,0,7.0,9,complete short right
1595,2018123008,374.0,1,3.0,2.0,19,0,7.0,9,complete short left
1620,2018123008,333.0,1,3.0,3.0,6,0,7.0,9,complete short middle
1687,2018123008,209.0,1,3.0,3.0,10,0,7.0,9,complete short left
1712,2018123008,168.0,1,3.0,1.0,10,0,7.0,9,incomplete deep left
1784,2018123008,120.0,1,3.0,2.0,9,0,7.0,9,incomplete short right
1806,2018123008,115.0,1,3.0,3.0,9,1,7.0,9,complete deep middle
1877,2018123008,104.0,1,3.0,1.0,10,0,-14.0,9,complete short left
1902,2018123008,82.0,1,3.0,2.0,1,1,-14.0,9,incomplete deep left
1946,2018123008,56.0,1,3.0,1.0,10,1,-14.0,9,complete short middle
1988,2018123008,50.0,1,2.0,1.0,10,0,-14.0,9,complete short right
2030,2018123008,42.0,1,1.0,2.0,3,0,-14.0,9,incomplete short right
2094,2018123008,31.0,1,0.0,1.0,10,0,-14.0,9,incomplete short middle
2116,2018123008,28.0,1,0.0,2.0,10,0,-14.0,9,incomplete deep left
2138,2018123008,22.0,1,0.0,3.0,10,0,-14.0,9,complete deep left
2294,2018123008,1744.0,2,3.0,3.0,16,0,7.0,9,complete short middle
2367,2018123008,1651.0,2,3.0,2.0,9,0,-7.0,9,incomplete short right
2402,2018123008,1646.0,2,3.0,3.0,9,0,-7.0,9,complete short middle
2427,2018123008,1605.0,2,3.0,4.0,3,0,-7.0,9,complete short left
2474,2018123008,1543.0,2,3.0,2.0,9,0,-7.0,9,complete short left
2522,2018123008,1487.0,2,3.0,3.0,11,0,-7.0,9,complete short left
2589,2018123008,1433.0,2,3.0,1.0,10,0,4.0,9,complete short left
2636,2018123008,1367.0,2,3.0,2.0,12,0,4.0,9,incomplete deep left
2658,2018123008,1361.0,2,3.0,3.0,12,0,4.0,9,complete short left
2683,2018123008,1317.0,2,3.0,4.0,2,0,4.0,9,complete short middle
2708,2018123008,1284.0,2,3.0,1.0,10,1,4.0,9,complete short right
2755,2018123008,1210.0,2,3.0,3.0,3,1,4.0,9,complete deep right
2822,2018123008,1194.0,2,3.0,1.0,10,0,-11.0,9,incomplete deep right
2943,2018123008,1020.0,2,3.0,3.0,1,0,-11.0,9,complete short right
3045,2018123008,983.0,2,3.0,2.0,4,0,3.0,9,complete short right
3090,2018123008,913.0,2,3.0,2.0,19,0,3.0,9,incomplete short right
3112,2018123008,907.0,2,3.0,3.0,19,0,3.0,9,complete short left
3174,2018123008,892.0,2,3.0,1.0,10,0,-3.0,9,complete short right
3227,2018123008,815.0,2,3.0,1.0,10,0,-3.0,9,complete short right
3258,2018123008,771.0,2,3.0,2.0,5,0,-3.0,9,incomplete short left
3280,2018123008,767.0,2,3.0,3.0,5,1,-3.0,9,complete short right
3415,2018123008,632.0,2,3.0,1.0,10,0,-4.0,9,complete short right
3462,2018123008,585.0,2,3.0,2.0,10,1,-4.0,9,incomplete short left
3484,2018123008,579.0,2,3.0,3.0,10,1,-4.0,9,complete deep right
3634,2018123008,506.0,2,3.0,2.0,12,0,-3.0,9,incomplete deep left
3673,2018123008,500.0,2,2.0,3.0,12,0,-3.0,9,complete short left
3742,2018123008,391.0,2,2.0,2.0,9,0,-3.0,9,complete deep middle
3767,2018123008,351.0,2,2.0,1.0,10,0,-3.0,9,incomplete short left
3789,2018123008,346.0,2,2.0,2.0,10,0,-3.0,9,complete short middle
3814,2018123008,305.0,2,2.0,3.0,5,0,-3.0,9,complete deep left
3970,2018123008,201.0,2,3.0,1.0,10,0,-4.0,9,complete short right
4023,2018123008,189.0,2,2.0,1.0,10,0,4.0,9,complete short right
4224,2018123008,149.0,2,0.0,1.0,10,0,-7.0,9,incomplete short left
4246,2018123008,145.0,2,0.0,2.0,10,0,-7.0,9,complete deep right
4271,2018123008,126.0,2,0.0,1.0,10,1,-7.0,9,complete short middle
4317,2018123008,120.0,2,0.0,2.0,4,0,-7.0,9,incomplete deep right
4343,2018123008,115.0,2,0.0,3.0,4,0,-7.0,9,complete short middle
4368,2018123008,94.0,2,0.0,1.0,10,1,-7.0,9,incomplete deep right
4390,2018123008,88.0,2,0.0,2.0,10,0,-7.0,9,incomplete short left
4412,2018123008,84.0,2,0.0,3.0,10,0,-7.0,9,incomplete short right
4457,2018123008,79.0,2,0.0,4.0,15,0,-7.0,9,incomplete deep left
4561,2018123008,65.0,2,2.0,1.0,10,0,-1.0,9,incomplete short left
4583,2018123008,61.0,2,2.0,2.0,10,0,-1.0,9,incomplete deep right
4605,2018123008,56.0,2,2.0,3.0,10,0,-1.0,9,incomplete deep right
4627,2018123008,51.0,2,2.0,4.0,10,0,-1.0,9,incomplete short middle
51,2018123002,1799.0,1,3.0,1.0,10,0,0.0,9,incomplete short right
95,2018123002,1756.0,1,3.0,3.0,9,0,0.0,9,incomplete short left
189,2018123002,1662.0,1,3.0,3.0,22,0,0.0,9,complete short middle
256,2018123002,1583.0,1,3.0,2.0,8,0,0.0,9,complete short right
311,2018123002,1498.0,1,3.0,2.0,9,0,0.0,9,incomplete short middle
333,2018123002,1494.0,1,3.0,3.0,9,0,0.0,9,incomplete short left
420,2018123002,1447.0,1,3.0,2.0,10,0,0.0,9,complete short left
445,2018123002,1403.0,1,3.0,3.0,4,0,0.0,9,incomplete short right
531,2018123002,1309.0,1,3.0,3.0,4,0,0.0,9,complete short right
562,2018123002,1294.0,1,3.0,1.0,10,1,0.0,9,complete short right
615,2018123002,1255.0,1,3.0,1.0,10,1,0.0,9,complete short right
646,2018123002,1236.0,1,3.0,1.0,10,1,0.0,9,incomplete short left
668,2018123002,1232.0,1,3.0,2.0,10,0,0.0,9,incomplete short left
690,2018123002,1228.0,1,3.0,3.0,10,0,0.0,9,complete short left
811,2018123002,1081.0,1,3.0,3.0,5,0,0.0,9,complete short middle
880,2018123002,1074.0,1,3.0,1.0,10,0,-7.0,9,incomplete deep left
924,2018123002,1033.0,1,3.0,3.0,14,0,-7.0,9,complete short left
969,2018123002,993.0,1,3.0,1.0,10,0,7.0,9,complete short right
1069,2018123002,900.0,1,3.0,2.0,12,0,7.0,9,complete short right
1138,2018123002,775.0,1,3.0,2.0,11,0,7.0,9,complete short middle
1207,2018123002,647.0,1,3.0,3.0,3,0,7.0,9,incomplete short left
1229,2018123002,641.0,1,3.0,4.0,3,0,7.0,9,complete short left
1286,2018123002,636.0,1,3.0,1.0,10,0,-14.0,9,complete short right
1333,2018123002,567.0,1,3.0,3.0,6,0,-14.0,9,complete short right
1358,2018123002,521.0,1,3.0,1.0,10,0,-14.0,9,incomplete short left
1380,2018123002,517.0,1,3.0,2.0,10,0,-14.0,9,incomplete short middle
1452,2018123002,448.0,1,3.0,2.0,12,0,-14.0,9,complete short middle
1477,2018123002,410.0,1,3.0,3.0,5,0,-14.0,9,incomplete short middle
1563,2018123002,319.0,1,3.0,3.0,2,0,14.0,9,complete short middle
1610,2018123002,243.0,1,3.0,2.0,2,0,14.0,9,complete short middle
1635,2018123002,202.0,1,3.0,1.0,10,0,14.0,9,incomplete short left
1679,2018123002,154.0,1,3.0,3.0,2,0,14.0,9,complete short middle
1838,2018123002,120.0,1,3.0,2.0,9,0,14.0,9,complete short left
1959,2018123002,62.0,1,0.0,1.0,10,0,-21.0,9,incomplete short middle
1981,2018123002,58.0,1,0.0,2.0,10,0,-21.0,9,incomplete short right
2020,2018123002,52.0,1,0.0,3.0,10,0,-21.0,9,complete deep middle
2067,2018123002,32.0,1,0.0,2.0,10,0,-21.0,9,complete short middle
2092,2018123002,13.0,1,0.0,3.0,1,1,-21.0,9,incomplete deep left
2236,2018123002,1764.0,2,3.0,2.0,8,0,-21.0,9,complete short left
2267,2018123002,1729.0,2,3.0,3.0,1,0,-21.0,9,complete short right
2320,2018123002,1660.0,2,3.0,2.0,11,0,-21.0,9,incomplete short middle
2412,2018123002,1553.0,2,3.0,2.0,7,0,21.0,9,complete short left
2523,2018123002,1406.0,2,3.0,1.0,10,0,-21.0,9,complete short left
2548,2018123002,1361.0,2,3.0,2.0,6,0,-21.0,9,incomplete short left
2570,2018123002,1358.0,2,3.0,3.0,6,0,-21.0,9,complete short middle
2637,2018123002,1283.0,2,3.0,2.0,8,0,21.0,9,complete short right
2709,2018123002,1189.0,2,3.0,2.0,13,0,21.0,9,complete short left
2758,2018123002,1101.0,2,3.0,2.0,8,0,21.0,9,incomplete short middle
